id_linea,id_orden,fecha_orden,pais,canal,segmento_cliente,rating_cliente,categoria,subcategoria,marca,proveedor,vendedor,metodo_pago,promocion,prioridad_envio,cantidad,precio_unitario,descuento_pct,costo_unitario,tipo_cambio_gtq,venta_neta_gtq,margen_gtq,dias_entrega,entrega_tardia,stock_disponible,dias_reposicion_proveedor,devuelto
ORD-2024-001186-01,ORD-2024-001186,2024-11-07,El Salvador,Online,Corporativo,4.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Valeria Ramos,Transferencia,Lanzamiento,Normal,6.0,355.3,0.1,255.26,7.7255,14822.2988,2912.2045,10.0,1,148,14,0
ORD-2024-001186-02,ORD-2024-001186,2024-11-07,El Salvador,Online,Corporativo,4.0,oficina,Herramientas,OfficeLab,OficinaTotal,Valeria Ramos,Transferencia,Lanzamiento,Normal,25.0,69.84,0.25,40.4,7.7255,10116.5422,2242.1719,10.0,1,22,10,0
ORD-2025-001187-01,ORD-2025-001187,2025-12-18,Costa Rica, wholesale ,Minorista,2.0,Deportes,Wearables,Garmin,SportMax,Sofía Herrera,Crédito 60 días,Descuento volumen,Normal,5.0,204127.66,0.18,145442.72,0.0152,12721.2358,1630.6645,9.0,1,127,30,0
ORD-2024-001188-01,ORD-2024-001188,2025-03-31,Honduras,Ecommerce,Corporativo,2.0,Hogar,Electrodomésticos,Oster,CasaPlus,Carlos Méndez,Crédito 30 días,Sin promo,Express,12.0,2148.6,0.0,1439.4,0.3135,8083.0332,2600.1345,3.0,0,197,10,0
ORD-2024-001188-02,ORD-2024-001188,2025-03-31,Honduras,Ecommerce,Corporativo,2.0,Alimentos,Despensa,Borges,AgroExport,Carlos Méndez,Crédito 30 días,Sin promo,Express,20.0,296.0,0.08,179.78,0.3135,1707.4464,550.5342,3.0,0,35,5,0
ORD-2025-001189-01,ORD-2025-001189,2024-10-10,Guatemala,Marketplace,Minorista,,Hogar,Electrodomésticos,Ninja,CasaPlus,Sofía Herrera,Transferencia,Cyberweek,Same day,13.0,853.9,0.11,543.58,1.0055,9933.9609,2660.3851,7.0,1,152,21,0
ORD-2024-001190-01,ORD-2024-001190,2025-07-16,Guatemala,Retail,corporativo,,Alimentos,Bebidas,Monster,AgroExport,Carlos Méndez,Crédito 60 días,Sin promo,Normal,20.0,210.99,0.18,123.86,0.9983,3454.3536,948.5906,9.0,0,54,30,0
ORD-2025-001191-01,ORD-2025-001191,2024-11-13,Guatemala,b2b ,Minorista,2.0,Hogar,Limpieza,Samsung,CasaPlus,Diego Castillo,Crédito 60 días,Descuento volumen,Normal,4.0,1803.52,0.13,1215.69,1.0021,6289.4297,1299.2824,3.0,0,166,14,0
ORD-2025-001191-02,ORD-2025-001191,2024-11-13,Guatemala,b2b ,Minorista,2.0,Deportes,Wearables,Garmin,SportMax,Diego Castillo,Crédito 60 días,Descuento volumen,Normal,9.0,3131.3,0.16,2214.74,1.0021,23722.3405,3625.3854,3.0,0,59,7,0
ORD-2024-001192-01,ORD-2024-001192,2024-11-03,Guatemala,Web,Minorista,3.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,Diego Castillo,Crédito 60 días,Sin promo,Normal,3.0,1665.61,0.2,1109.6,0.9955,3979.4754,598.7375,5.0,0,220,10,0
ORD-2025-001193-01,ORD-2025-001193,2025-02-23,Guatemala,Online,Mayorista,2.0,Tecnología,Laptops,Lenovo,TecnoMundo,José Pérez,Transferencia,Sin promo,Normal,12.0,5900.68,0.0,4369.51,1.0033,71041.8269,18261.4747,,0,98,3,0
ORD-2024-001194-01,ORD-2024-001194,2024-12-01,El Salvador,RETAIL,Corporativo,,Deportes,Calzado,Nike,SportMax,Diego Castillo,Crédito 30 días,2x1,Normal,2.0,119.44,0.15,78.04,7.85,1593.9268,352.6063,5.0,0,218,14,0
ORD-2025-001195-01,ORD-2025-001195,2024-08-31,Guatemala, wholesale ,Minorista,4.0,Deportes,Calzado,Nike,SportMax,Ana López,Efectivo,Sin promo,Normal,12.0,927.13,0.1,607.39,0.9913,9925.8909,2537.8014,3.0,0,28,7,0
ORD-2024-001196-01,ORD-2024-001196,2024-11-07,Honduras,E-commerce,Minorista,1.0,Tecnología,Laptops,Lenovo,TecnoMundo,Diego Castillo,Tarjeta,Sin promo,Normal,4.0,18890.34,0.12,14307.83,0.3144,20905.7126,2846.0515,8.0,1,210,10,0
ORD-2024-001196-02,ORD-2024-001196,2024-11-07,Honduras,E-commerce,Minorista,1.0,Tecnología,Accesorios,Redragon,GlobalTech,Diego Castillo,Tarjeta,Sin promo,Normal,2.0,1537.54,0.08,930.18,0.3144,889.4607,238.4295,8.0,1,101,21,0
ORD-2025-001197-02,ORD-2025-001197,2025-06-03,Guatemala,Web,Premium,,Tecnología,Monitores,Dell,TecnoMundo,Carlos Méndez,Transferencia,Sin promo,Normal,2.0,1439.32,0.0,1029.77,1.0082,2902.2448,784.2082,12.0,1,193,14,0
ORD-2025-001197-03,ORD-2025-001197,2025-06-03,Guatemala,Web,Premium,,oficina,Herramientas,OfficeLab,OficinaTotal,Carlos Méndez,Transferencia,Sin promo,Normal,1.0,516.53,0.0,311.33,1.0082,520.7655,153.6497,12.0,1,151,5,0
ORD-2024-001198-01,ORD-2024-001198,2024-01-27,Costa Rica,b2b ,Minorista,2.0,Alimentos,Bebidas,Antigua Beans,AgroExport,,Crédito 60 días,Sin promo,Normal,25.0,9140.45,0.08,5442.51,0.0152,3195.5013,1032.2002,5.0,0,234,30,0
ORD-2024-001198-02,ORD-2024-001198,2024-01-27,Costa Rica,b2b ,Minorista,2.0,Hogar,Cocina,Tramontina,Distribuciones Norte,,Crédito 60 días,Sin promo,Normal,20.0,28167.79,0.04,16943.83,0.0152,8220.4878,2986.4385,5.0,0,17,14,0
ORD-2024-001198-03,ORD-2024-001198,2024-01-27,Costa Rica,b2b ,Minorista,2.0,Belleza,Skincare,Nivea,BeautyCorp,,Crédito 60 días,Sin promo,Normal,3.0,7840.01,0.0,4761.63,0.0152,357.5045,66.3494,5.0,0,11,7,0
ORD-2025-001199-01,ORD-2025-001199,2024-02-07,Honduras,RETAIL,Corporativo,,Tecnología,Accesorios,Logitech,GlobalTech,Luis Torres,Transferencia,Sin promo,Normal,3.0,1734.05,0.1,1055.42,0.312,1460.7637,442.3739,14.0,0,123,14,0
ORD-2024-001200-01,ORD-2024-001200,2024-12-24,El Salvador,Tienda física,Minorista,,Tecnología,Accesorios,Redragon,GlobalTech,Sofía Herrera,Tarjeta,Bundle,Programado,2.0,58.75,0.2,35.34,7.9565,747.911,165.893,-2.0,0,0,7,0
ORD-2025-001201-01,ORD-2025-001201,2025-12-25,El Salvador,b2b ,Minorista,1.0,Hogar,Electrodomésticos,Oster,CasaPlus,Sofía Herrera,Transferencia,Bundle,Express,2.0,84.92,0.13,55.35,7.8998,1167.2808,215.4339,5.0,1,202,21,0
ORD-2024-001202-01,ORD-2024-001202,2024-02-03,El Salvador,RETAIL,Minorista,5.0,Tecnología,Accesorios,Redragon,GlobalTech,José Pérez,Transferencia,Cyberweek,Express,2.0,59.79,0.15,37.65,7.7195,784.6331,175.9506,15.0,1,30,30,0
ORD-2024-001202-02,ORD-2024-001202,2024-02-03,El Salvador,RETAIL,Minorista,5.0,Hogar,Electrodomésticos,Ninja,CasaPlus,José Pérez,Transferencia,Cyberweek,Express,4.0,106.69,0.2,72.85,7.7195,2635.4991,338.1759,15.0,1,134,10,0
ORD-2025-001203-01,ORD-2025-001203,2024-03-23,Guatemala,RETAIL,Corporativo,1.0,Tecnología,Laptops,Lenovo,TecnoMundo,Luis Torres,Efectivo,Sin promo,Normal,6.0,5798.69,0.0,4477.09,1.0062,35007.8513,7956.6976,7.0,1,23,3,0
ORD-2025-001203-02,ORD-2025-001203,2024-03-23,Guatemala,RETAIL,Corporativo,1.0,Tecnología,Accesorios,Redragon,GlobalTech,Luis Torres,Efectivo,Sin promo,Normal,8.0,483.8,0.1,278.66,1.0062,3504.9568,1197.8207,7.0,1,145,5,0
ORD-2025-001203-03,ORD-2025-001203,2024-03-23,Guatemala,RETAIL,Corporativo,1.0,Alimentos,Snacks,Lindt,Importadora Sur,Luis Torres,Efectivo,Sin promo,Normal,48.0,142.66,0.16,88.8,1.0062,5787.7139,1457.6932,7.0,1,210,21,0
ORD-2024-001204-01,ORD-2024-001204,2024-11-05,Guatemala,Web,Premium,,Alimentos,Snacks,Lindt,Importadora Sur,,Transferencia,Lanzamiento,Programado,1.0,140.18,0.15,86.58,1.0112,120.4875,-34.5396,4.0,0,111,21,0
ORD-2024-001204-02,ORD-2024-001204,2024-11-05,Guatemala,Web,Premium,,Hogar,Limpieza,Samsung,CasaPlus,,Transferencia,Lanzamiento,Programado,3.0,1765.74,0.11,1220.08,1.0112,4767.3285,1048.1248,4.0,0,192,21,0
ORD-2025-001205-01,ORD-2025-001205,2024-03-08,Guatemala,RETAIL,Gobierno,4.0,Belleza,Cuidado capilar,Dove,BeautyCorp,Valeria Ramos,Transferencia,Liquidación,Programado,15.0,63.39,0.28,37.58,1.0162,695.7027,89.2447,1.0,0,80,30,0
ORD-2025-001205-03,ORD-2025-001205,2024-03-08,Guatemala,RETAIL,Gobierno,4.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Valeria Ramos,Transferencia,Liquidación,Programado,20.0,75.08,0.22,43.41,1.0162,1190.2222,197.2525,1.0,0,183,7,0
ORD-2024-001206-01,ORD-2024-001206,2025-06-01,Guatemala, retail,Corporativo,1.0,oficina,Herramientas,OfficeLab,OficinaTotal,María García,Tarjeta,Sin promo,Normal,30.0,518.64,0.16,313.23,1.0037,13118.086,3641.9435,,0,88,3,0
ORD-2024-001206-02,ORD-2024-001206,2025-06-01,Guatemala, retail,Corporativo,1.0,Belleza,Skincare,Nivea,BeautyCorp,María García,Tarjeta,Sin promo,Normal,2.0,120.67,0.03,70.99,1.0037,234.966,4.7573,,0,114,7,0
ORD-2024-001206-03,ORD-2024-001206,2025-06-01,Guatemala, retail,Corporativo,1.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,María García,Tarjeta,Sin promo,Normal,20.0,132.7,0.11,80.86,1.0037,2370.7996,540.2516,,0,105,3,0
ORD-2025-001207-01,ORD-2025-001207,2025-10-27,Honduras,Online,Mayorista,2.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,Luis Torres,Crédito 30 días,Descuento volumen,Normal,12.0,250.19,0.13,152.5,0.3157,824.6032,172.1271,5.0,1,242,7,0
ORD-2025-001207-02,ORD-2025-001207,2025-10-27,Honduras,Online,Mayorista,2.0,Alimentos,Bebidas,Antigua Beans,AgroExport,Luis Torres,Crédito 30 días,Descuento volumen,Normal,10.0,419.54,0.08,263.16,0.3157,1218.5288,222.4668,5.0,1,174,30,0
ORD-2025-001207-03,ORD-2025-001207,2025-10-27,HONDURAS,Online,Mayorista,2.0,Deportes,Calzado,Nike,SportMax,Luis Torres,Crédito 30 días,Descuento volumen,Normal,3.0,3092.05,0.23,1898.86,0.3157,2254.93,399.8453,5.0,1,42,10,0
ORD-2024-001208-01,ORD-2024-001208,2024-06-17,Guatemala,Empresa,Mayorista,2.0,Alimentos,Bebidas,Antigua Beans,AgroExport,Sofía Herrera,Tarjeta,Cyberweek,Normal,21.0,134.9,0.22,80.17,0.9985,2206.3475,376.5763,18.0,1,213,21,0
ORD-2024-001208-02,ORD-2024-001208,2024-06-17,Guatemala,Empresa,Mayorista,2.0,Deportes,FITNESS,FitPro,SportMax,Sofía Herrera,Tarjeta,Cyberweek,Normal,8.0,1313.89,0.08,844.32,0.9985,9655.7251,2814.4524,18.0,1,84,3,0
ORD-2025-001209-01,ORD-2025-001209,2025-06-08,Honduras,B2B,Minorista,1.0,oficina,Herramientas,OfficeLab,OficinaTotal,Luis Torres,Efectivo,Sin promo,Express,16.0,1697.89,0.05,996.23,0.3118,8046.912,3018.7285,8.0,1,47,7,0
ORD-2025-001209-02,ORD-2025-001209,2025-06-08,Honduras,B2B,Minorista,1.0,Oficina,Papelería,OfficeLab,Distribuciones Norte,Luis Torres,Efectivo,Sin promo,Express,8.0,508.37,0.0,313.5,0.3118,1268.0781,378.2321,8.0,1,70,21,0
ORD-2024-001210-01,ORD-2024-001210,2025-03-26,Honduras,RETAIL,Corporativo,1.0,Deportes,CICLISMO,Giant,Importadora Sur,Ana López,PayPal,Sin promo,Same day,44.0,13256.38,0.23,10265.47,0.313,140576.4863,-1012.6913,10.0,1,91,30,0
ORD-2024-001210-02,ORD-2024-001210,2025-03-26,Honduras,RETAIL,Corporativo,1.0,Deportes,Wearables,Garmin,SportMax,Ana López,PayPal,Sin promo,Same day,3.0,9735.3,0.2,6850.16,0.313,7313.1574,795.3956,10.0,1,236,14,0
ORD-2025-001211-01,ORD-2025-001211,2025-09-19,Honduras,Mayorista,Mayorista,1.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Ana López,Tarjeta,Sin promo,Express,25.0,8822.81,0.26,6010.49,0.3202,52263.6796,3974.1319,1.0,0,174,30,0
ORD-2025-001211-02,ORD-2025-001211,2025-09-19,Honduras,Mayorista,Mayorista,1.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Ana López,Tarjeta,Sin promo,Express,5.0,229.76,0.15,138.7,0.3202,312.6689,27.8734,1.0,0,224,10,0
ORD-2025-001211-03,ORD-2025-001211,2025-09-19,Honduras,Mayorista,Mayorista,1.0,oficina,Herramientas,OfficeLab,OficinaTotal,Ana López,Tarjeta,Sin promo,Express,16.0,1618.96,0.08,965.61,0.3202,7630.7154,2535.9043,1.0,0,21,14,0
ORD-2025-001211-04,ORD-2025-001211,2025-09-19,Honduras,Mayorista,Mayorista,1.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Ana López,Tarjeta,Sin promo,Express,30.0,485.38,0.21,292.26,0.3202,3683.4226,797.1686,1.0,0,109,21,0
ORD-2024-001212-01,ORD-2024-001212,2025-10-21,Honduras,Ecommerce,Minorista,,Belleza, Skincare ,Banana Boat,BeautyCorp,José Pérez,PayPal,Sin promo,Same day,19.0,487.0,0.0,294.99,0.3204,2964.6612,1114.1333,5.0,1,118,30,0
ORD-2025-001213-01,ORD-2025-001213,2025-02-04,Costa Rica,E-commerce,Premium,5.0,Belleza,Cuidado capilar,Dove,BeautyCorp,Ana López,PayPal,Liquidación,Normal,10.0,3999.09,0.08,2524.93,0.0151,555.5536,111.6645,4.0,0,82,5,0
ORD-2024-001214-01,ORD-2024-001214,2024-04-09,Honduras,distribuidor,Minorista,3.0,Deportes,Natación,Speedo,SportMax,Ana López,PayPal,Sin promo,Normal,2.0,1225.62,0.08,723.71,0.3105,700.2212,180.5902,5.0,0,12,14,0
ORD-2024-001214-02,ORD-2024-001214,2024-04-09,Honduras,distribuidor,Minorista,3.0,Deportes,Wearables,Garmin,SportMax,Ana López,PayPal,Sin promo,Normal,20.0,10179.08,0.04,7119.53,0.3105,60683.6033,16272.6952,5.0,0,222,10,0
ORD-2024-001214-03,ORD-2024-001214,2024-04-09,Honduras,distribuidor,Minorista,3.0,Deportes,Calzado,Nike,SportMax,Ana López,PayPal,Sin promo,Normal,40.0,2945.43,0.06,1971.86,0.3105,34387.3062,9841.3807,5.0,0,236,3,0
ORD-2025-001215-01,ORD-2025-001215,2025-09-01,Guatemala, retail,Premium,,Alimentos,Snacks,Lindt,Importadora Sur,Diego Castillo,PayPal,Sin promo,Normal,2.0,143.12,0.0,86.18,0.9896,283.2631,54.0717,10.0,1,15,10,0
ORD-2025-001215-02,ORD-2025-001215,2025-09-01,Guatemala, retail,Premium,,Oficina,Mobiliario,FlexDesk,OficinaTotal,Diego Castillo,PayPal,Sin promo,Normal,3.0,2838.22,0.2,1986.93,0.9896,6740.886,791.6879,10.0,1,23,3,0
ORD-2025-001215-03,ORD-2025-001215,2025-09-01,Guatemala, retail,Premium,,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,Diego Castillo,PayPal,Sin promo,Normal,6.0,1310.15,0.0,883.13,0.9896,7779.1466,2446.2516,10.0,1,36,14,0
ORD-2025-001215-04,ORD-2025-001215,2025-09-01,Guatemala, retail,Premium,,Deportes,Calzado,Nike,SportMax,Diego Castillo,PayPal,Sin promo,Normal,9.0,978.71,0.08,1312.18,0.9896,8019.4401,-3772.6038,10.0,1,139,3,0
ORD-2025-001215-05,ORD-2025-001215,2025-09-01,Guatemala, retail,Premium,,Alimentos,Bebidas,Monster,AgroExport,Diego Castillo,PayPal,Sin promo,Normal,3.0,211.94,0.2,127.25,0.9896,503.366,99.5003,10.0,1,248,3,0
ORD-2024-001216-01,ORD-2024-001216,2024-02-25,Honduras, wholesale ,Premium,1.0,Deportes,CICLISMO,Giant,Importadora Sur,Sofía Herrera,Crédito 30 días,Cyberweek,Normal,6.0,12997.75,0.28,9965.99,0.3146,17664.8781,-1268.7409,13.0,0,79,3,0
ORD-2024-001216-02,ORD-2024-001216,2024-02-25,Honduras, wholesale ,Premium,1.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Sofía Herrera,Crédito 30 días,Cyberweek,Normal,4.0,480.47,0.17,298.39,0.3146,501.8375,39.6743,13.0,0,38,10,0
ORD-2025-001217-01,ORD-2025-001217,2025-05-28,Costa Rica,Tienda física,Minorista,2.0,Alimentos,Snacks,Lindt,Importadora Sur,José Pérez,Crédito 30 días,Sin promo,Normal,5.0,10178.83,0.15,5941.76,0.0148,640.2484,112.3943,11.0,1,170,21,0
ORD-2024-001218-01,ORD-2024-001218,2025-10-25,Guatemala, retail,Minorista,3.0,Belleza, Skincare ,Banana Boat,BeautyCorp,José Pérez,PayPal,Sin promo,Normal,2.0,160.89,0.08,203.48,0.993,293.9653,-154.8707,8.0,1,89,7,0
ORD-2024-001218-02,ORD-2024-001218,2025-10-25,Guatemala, retail,Minorista,3.0,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,José Pérez,PayPal,Sin promo,Normal,5.0,1238.02,0.0,879.88,0.993,6146.7693,1758.3349,8.0,1,44,10,0
ORD-2025-001219-01,ORD-2025-001219,2024-02-08,Costa Rica,Tienda física,Minorista,,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,María García,Crédito 60 días,Sin promo,Normal,2.0,82789.19,0.2,56128.17,0.0153,2026.6794,234.6667,6.0,0,66,21,0
ORD-2025-001219-02,ORD-2025-001219,2024-02-08,Costa Rica,Tienda física,Minorista,,Deportes,Wearables,Garmin,SportMax,María García,Crédito 60 días,Sin promo,Normal,7.0,210656.47,0.12,141178.84,0.0153,19853.951,4660.8412,,0,125,7,0
ORD-2024-001220-01,ORD-2024-001220,2024-06-30,Guatemala,Tienda física,Corporativo,,Deportes,CICLISMO,Giant,Importadora Sur,Luis Torres,PayPal,Liquidación,Normal,4.0,4202.81,0.25,3191.81,1.0072,12699.2107,-221.1509,6.0,0,41,14,0
ORD-2024-001220-02,ORD-2024-001220,2024-06-30,Guatemala,Tienda física,Corporativo,,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,Luis Torres,PayPal,Liquidación,Normal,10.0,1206.15,0.17,859.82,1.0072,10083.1245,1386.8288,6.0,0,41,30,0
ORD-2025-001221-01,ORD-2025-001221,2024-10-30,Honduras, retail,Minorista,3.0,Tecnología,Accesorios,Redragon,GlobalTech,Sofía Herrera,Tarjeta,Descuento volumen,Express,19.0,1476.83,0.05,906.88,0.3156,8412.8802,2914.4686,2.0,1,190,5,0
ORD-2025-001221-02,ORD-2025-001221,2024-10-30,Honduras, retail,Minorista,3.0,Hogar,Electrodomésticos,Oster,CasaPlus,Sofía Herrera,Tarjeta,Descuento volumen,Express,1.0,2174.03,0.03,1375.02,0.3156,665.5402,147.4891,2.0,1,117,7,0
ORD-2024-001222-01,ORD-2024-001222,2025-06-17,Guatemala,Online,Corporativo,,Deportes,Wearables,Garmin,SportMax,Sofía Herrera,Crédito 30 días,Sin promo,Normal,30.0,3229.57,0.06,2177.37,0.9852,89725.9807,25206.7006,6.0,0,82,14,0
ORD-2024-001222-02,ORD-2024-001222,2025-06-17,Guatemala,Online,Corporativo,,Tecnología,Monitores,Dell,TecnoMundo,Sofía Herrera,Crédito 30 días,Sin promo,Normal,20.0,1476.66,0.09,1017.66,0.9852,26477.4589,6350.7292,6.0,0,100,7,0
ORD-2025-001223-01,ORD-2025-001223,2024-11-26,Guatemala,Mayorista,Corporativo,1.0,Tecnología,Accesorios,Redragon,GlobalTech,José Pérez,Tarjeta,Cyberweek,Normal,12.0,495.88,0.17,294.97,0.9907,4893.0324,1360.2656,5.0,1,188,30,0
ORD-2024-001224-01,ORD-2024-001224,2025-05-16,Guatemala,Web,Gobierno,2.0,Alimentos,Bebidas,Monster,AgroExport,Ana López,Tarjeta,Bundle,Normal,15.0,215.41,0.15,128.14,1.0048,2759.6606,700.7149,2.0,0,10,5,0
ORD-2025-001225-01,ORD-2025-001225,2025-07-04,Honduras,online ,Mayorista,3.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Ana López,Efectivo,Liquidación,Normal,10.0,241.53,0.13,138.79,0.3143,660.442,164.9921,,0,191,21,0
ORD-2024-001226-01,ORD-2024-001226,2025-12-26,Guatemala,B2B,Gobierno,2.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,María García,Crédito 60 días,Descuento volumen,Programado,9.0,78.15,0.05,46.27,0.9947,664.6411,189.8808,17.0,1,124,3,0
ORD-2025-001227-01,ORD-2025-001227,2025-08-02,Guatemala,Tienda física,Minorista,,Oficina,Mobiliario,FlexDesk,OficinaTotal,José Pérez,Crédito 60 días,Cyberweek,Express,2.0,2888.88,0.15,1941.12,1.0015,4918.4626,1000.5546,3.0,1,220,14,0
ORD-2025-001227-02,ORD-2025-001227,2025-08-02,Guatemala,Tienda física,Minorista,,Oficina,Archivo,MetalWorks,Distribuciones Norte,José Pérez,Crédito 60 días,Cyberweek,Express,2.0,952.39,0.03,653.83,1.0015,1850.4081,482.4792,3.0,1,84,7,0
ORD-2024-001228-01,ORD-2024-001228,2025-09-30,Guatemala,Online,Minorista,,Belleza,Skincare,Nivea,BeautyCorp,Sofía Herrera,Efectivo,Descuento volumen,Normal,1.0,118.87,0.28,69.02,1.0137,86.7589,3.8281,12.0,1,230,21,0
ORD-2025-001229-01,ORD-2025-001229,2025-02-11,Guatemala,Online,Minorista,,Belleza, Skincare ,Banana Boat,BeautyCorp,José Pérez,Tarjeta,Sin promo,Programado,1.0,161.0,0.0,94.81,0.9856,158.6816,-12.8818,5.0,1,195,10,1
ORD-2025-001229-02,ORD-2025-001229,2025-02-11,Guatemala,Online,Minorista,,Hogar,Electrodomésticos,Oster,CasaPlus,José Pérez,Tarjeta,Sin promo,Programado,3.0,686.22,0.0,442.49,0.9856,2029.0153,642.2662,5.0,1,85,10,1
ORD-2024-001230-01,ORD-2024-001230,2025-07-06,Guatemala,Distribuidor,Minorista,,Tecnología,Monitores,Dell,TecnoMundo,Ana López,Efectivo,Sin promo,Normal,4.0,1472.63,0.05,1033.38,1.0103,5653.6327,1416.8185,1.0,0,155,7,0
ORD-2025-001231-01,ORD-2025-001231,2025-07-29,Costa Rica, retail,Corporativo,1.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Ana López,Crédito 30 días,Sin promo,Programado,4.0,189493.57,0.0,128212.42,0.015,11369.6142,3622.8022,3.0,0,219,14,1
ORD-2025-001231-02,ORD-2025-001231,2025-07-29,Costa Rica, retail,Corporativo,1.0,oficina,Herramientas,OfficeLab,OficinaTotal,Ana López,Crédito 30 días,Sin promo,Programado,5.0,34278.18,0.12,20967.92,0.015,2262.3599,621.2951,3.0,0,156,3,1
ORD-2024-001232-01,ORD-2024-001232,2025-11-20,Costa Rica,RETAIL,Premium,,Oficina,Papelería,OfficeLab,Distribuciones Norte,Valeria Ramos,Efectivo,Sin promo,Express,2.0,10584.75,0.1,6451.64,0.0149,283.883,44.8472,14.0,0,246,3,0
ORD-2025-001233-01,ORD-2025-001233,2025-09-27,El Salvador,Ecommerce,Minorista,3.0,Tecnología,Laptops,Lenovo,TecnoMundo,Valeria Ramos,Transferencia,Sin promo,Normal,3.0,789.17,0.2,568.46,7.754,14686.138,1440.2125,11.0,1,232,14,0
ORD-2025-001233-02,ORD-2025-001233,2025-09-27,El Salvador,Ecommerce,Minorista,3.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Valeria Ramos,Transferencia,Sin promo,Normal,12.0,119.72,0.0,77.57,7.754,11139.7066,3802.7942,11.0,1,121,5,0
ORD-2024-001234-01,ORD-2024-001234,2024-09-03,Guatemala,distribuidor,Corporativo,4.0,Tecnología,Laptops,Lenovo,TecnoMundo,,Crédito 60 días,Cyberweek,Express,24.0,5800.36,0.2,4548.39,0.9918,110453.7033,2074.3616,5.0,1,51,14,0
ORD-2025-001235-01,ORD-2025-001235,2025-12-22,Costa Rica,Empresa,Corporativo,,Belleza,Fragancias,Armani,Importadora Sur,Valeria Ramos,Transferencia,Bundle,Same day,4.0,58722.39,0.03,40120.09,0.0149,3394.8588,960.8184,7.0,1,79,5,0
ORD-2024-001236-01,ORD-2024-001236,2024-11-23,El Salvador,E-commerce,Corporativo,5.0,Alimentos,Snacks,Lindt,Importadora Sur,José Pérez,PayPal,Sin promo,Normal,44.0,19.43,0.06,11.58,7.7314,6213.1448,2232.4789,16.0,1,58,5,0
ORD-2025-001237-01,ORD-2025-001237,2024-10-07,Honduras,b2b ,Minorista,3.0,Oficina,Archivo,MetalWorks,Distribuciones Norte,José Pérez,PayPal,Sin promo,Normal,12.0,3166.74,0.0,2020.98,0.3126,11879.0751,4130.5151,12.0,1,63,10,0
ORD-2024-001238-01,ORD-2024-001238,2024-04-22,Guatemala,Online,Minorista,5.0,Hogar,Electrodomésticos,Oster,CasaPlus,Sofía Herrera,PayPal,Liquidación,Express,9.0,705.85,0.05,446.91,0.9996,6032.6035,1858.8437,7.0,1,82,21,0
ORD-2024-001238-02,ORD-2024-001238,2024-04-22,Guatemala,Online,Minorista,5.0,Oficina,Papelería,OfficeLab,Distribuciones Norte,Sofía Herrera,PayPal,Liquidación,Express,2.0,155.49,0.06,98.49,0.9996,292.2043,14.5754,7.0,1,155,5,0
ORD-2025-001239-01,ORD-2025-001239,2024-03-01,El Salvador,MarketPlace,Minorista,2.0,Tecnología,Monitores,Dell,TecnoMundo,Valeria Ramos,PayPal,Liquidación,Normal,1.0,186.11,0.2,126.84,7.9072,1177.2872,127.6855,2.0,0,204,3,0
ORD-2024-001240-01,ORD-2024-001240,2025-10-13,Guatemala,online ,Minorista,,Alimentos,Snacks,Lindt,Importadora Sur,Valeria Ramos,Transferencia,Sin promo,Normal,4.0,144.23,0.03,86.43,1.0015,560.4518,85.5305,9.0,1,103,14,0
ORD-2025-001241-01,ORD-2025-001241,2025-06-29,Guatemala,Marketplace,Mayorista,3.0,Hogar,Electrodomésticos,Oster,CasaPlus,,PayPal,Bundle,Normal,10.0,678.74,0.05,447.25,0.9998,6446.7404,1909.818,,0,54,10,0
ORD-2025-001241-02,ORD-2025-001241,2025-06-29,Guatemala,Marketplace,Mayorista,3.0,Oficina,Archivo,MetalWorks,Distribuciones Norte,,PayPal,Bundle,Normal,2.0,977.91,0.08,633.45,0.9998,1798.9945,498.9946,,0,57,30,0
ORD-2025-001241-03,ORD-2025-001241,2025-06-29,Guatemala,Marketplace,Mayorista,3.0,Tecnología,Accesorios,Logitech,GlobalTech,,PayPal,Bundle,Normal,10.0,559.97,0.11,323.81,0.9998,4982.7363,1595.0539,,0,94,10,0
ORD-2024-001242-01,ORD-2024-001242,2024-10-02,Guatemala,Distribuidor,Minorista,2.0,Tecnología,Monitores,Dell,TecnoMundo,Sofía Herrera,Crédito 60 días,Liquidación,Normal,21.0,1445.3,0.21,1048.43,0.9947,23850.4461,1739.7472,7.0,0,119,14,0
